JobID,JobName,JobCode,MoldDesignID,InstructionID,ProcessingItemID,ResponsiblePersonID,MachiningCustomerID,OutsourcingID,MoldID,JobType,JobStartDate,JobEndDate,JobQuantity,JobStatus,JobDescription,JobNote,IDMaKhuonThietKe,IDVatLieuNhua,YearPeriod,MonthPeriod,Approved,DeliveryDeadline,ReleasePeriod,BeginDate,DateEntry,PostProductionFeedback,AnhKhuonJob,NgayChupAnhKhuonJob,KhoiLuongKhuonJob,NoiGCkhuon,FormingLocation,MoldShippingDate,TeflonWaiting,InventoryCheckUponReProduction,DrawingChecUponReProduction,ToleranceX,ToleranceY,SeparateCutter,QuantitySentToTheOffice,NoiNhan,PriceQuote,UnitPrice,LoaiThungDong,BaoNilon,PocketTEST,ProductionCommunication,PlugAri,TrayWeight,IsSelected,JobFolderLink,Vt1,Split1,Split1Right,Vt2,Split2,Split2Right,Vt3,Split3,Split3Right,JobCodeAuto
284,JAE-317 R1,JAE317R1,852,,1,1,2,,2895,,3/22/2024,,1,,,,JAE-317 R1,,2024,3,TRUE,3/28/2024,1.新規金型,,,,JAE-317.JPG,7/11/2024,,1. 社内,1. 社内,,FALSE,2. 無,2. 無,±1,±1,2. 無,0,メール通り,TRUE,44.1,1. 印刷,1. 要,なし,,FALSE,40,TRUE,,4,JAE,317 R1,0,317 R1,317 R1,0,317 R1,317 R1,JAE317 R1
285,JAE-318,JAE318,853,,1,1,2,,397,,3/21/2024,,1,,,,JAE-318,,2024,3,TRUE,3/26/2024,1.新規金型,,,,JAE-318 PIC2.JPG,7/16/2024,,1. 社内,1. 社内,,FALSE,2. 無,2. 無,±1,±1,2. 無,0,メール通り,TRUE,44.1,1. 印刷,1. 要,なし,,FALSE,40,FALSE,,4,JAE,318,0,318,318,0,318,318,JAE318
286,JAE-319,JAE319,854,,1,1,2,,3064,,6/13/2024,,1,,,,JAE-319,,2024,6,TRUE,6/22/2024,1.新規金型,,,,JAE-319.JPG,,,1. 社内,1. 社内,,FALSE,2. 無,2. 無,±1,±1,2. 無,0,メール通り,TRUE,151.2,1. 印刷,1. 要,なし,,FALSE,,FALSE,,4,JAE,319,0,319,319,0,319,319,JAE319
287,JAE-320,JAE320,855,,1,1,2,,3061,,6/4/2024,,1,,,,JAE-320M,,2024,6,TRUE,6/11/2024,1.新規金型,,,,JAE-320- copy.jpg,7/16/2024,,1. 社内,1. 社内,,FALSE,2. 無,2. 無,±1,±1,2. 無,0,メール通り,TRUE,152.6,1. 印刷,1. 要,なし,,FALSE,83ｇ,FALSE,,4,JAE,320,0,320,320,0,320,320,JAE320
288,JAE-321,JAE321,856,,1,1,2,,3062,,6/17/2024,,1,,,,JAE-321,,2024,6,TRUE,6/25/2024,1.新規金型,,,,,,,1. 社内,1. 社内,,FALSE,2. 無,2. 無,±1,±1,2. 無,0,メール通り,TRUE,152.6,1. 印刷,1. 要,なし,,FALSE,,FALSE,,4,JAE,321,0,321,321,0,321,321,JAE321
289,JAE-322 R1,JAE322R1,856,,1,1,2,5,3062,,6/28/2024,,1,,,,JAE-321,,2024,6,TRUE,7/3/2024,1.新規金型,,,,,,,1. 社内,1. 社内,7/3/2024,FALSE,2. 無,2. 無,±1,±1,2. 無,0,メール通り,FALSE,,,,,,FALSE,,FALSE,,4,JAE,322 R1,0,322 R1,322 R1,0,322 R1,322 R1,JAE322 R1
290,JAE-323 R2,JAE323R2,859,,1,1,2,3,3058,,7/3/2024,,1,,,,JAE-323 R2,,2024,7,TRUE,7/12/2024,1.新規金型,,,,,,,1. 社内,2. 外注,7/9/2024,FALSE,2. 無,2. 無,±1,±1,2. 無,0,メール通り,TRUE,109.9,1. 印刷,1. 要,,,FALSE,,FALSE,,4,JAE,323 R2,0,323 R2,323 R2,0,323 R2,323 R2,JAE323 R2
291,JAE-324,JAE324,860,,1,1,2,3,4223,,8/20/2024,,1,,,,JAE-324,,2024,8,TRUE,8/29/2024,1.新規金型,,,,,9/26/2024,,1. 社内,2. 外注,8/27/2024,FALSE,2. 無,2. 無,±1,±1,2. 無,0,メール通り,TRUE,44.1,1. 印刷,1. 要,なし,,FALSE,,FALSE,,4,JAE,324,0,324,324,0,324,324,JAE324
292,JIG,JIG,3516,,10,3,2,,4399,,1/12/2023,,,,,,治具,,2023,,TRUE,,,,,,,,,,,,FALSE,No,No,,,No,,,FALSE,,,,,,FALSE,,FALSE,,0,JIG,JIG,0,JIG,JIG,0,JIG,JIG,JIG
293,KDS-120,KDS120,938,,7,5,2,,2698,,,,1,,,,KDS-120,,,,TRUE,11/16/2022,新規,,,,,,,,,,FALSE,No,No,,,No,,,FALSE,,,,,,FALSE,,FALSE,,4,KDS,120,0,120,120,0,120,120,KDS120
294,KDS-122,KDS122,939,,7,7,2,,2713,,1/27/2024,,1,,,,KDS-122,,2024,0,TRUE,1/27/2024,2.新規,,,,,,,1. 社内,1. 社内,,FALSE,2. 無,2. 無,±1,±1,2. 無,0,メール通り,FALSE,,,,,,FALSE,,FALSE,,4,KDS,122,0,122,122,0,122,122,KDS122
295,KDS-123,KDS123,940,,,1,3,,2685,,,,1,,,,KDS-123,,2023,0,TRUE,,,,,,,,,1. 社内,1. 社内,,FALSE,2. 無,2. 無,±1,±1,2. 無,0,メール通り,FALSE,,,,,,FALSE,,FALSE,,4,KDS,123,0,123,123,0,123,123,KDS123
296,KDS-134,KDS134,949,,1,1,2,,4403,,10/25/2023,,1,,,,KDS-134,,2023,0,TRUE,10/27/2023,5.追加工,,,,,,,1. 社内,1. 社内,,FALSE,2. 無,2. 無,±1,±1,2. 無,0,メール通り,FALSE,,,,,,FALSE,,FALSE,,4,KDS,134,0,134,134,0,134,134,KDS134
297,KDS-135,KDS135,950,,1,1,2,,4404,,10/25/2023,,1,,,,KDS-135,,2023,0,TRUE,10/27/2023,5.追加工,,,,,,,1. 社内,1. 社内,,FALSE,2. 無,2. 無,±1,±1,2. 無,0,メール通り,FALSE,,,,,,FALSE,,FALSE,,4,KDS,135,0,135,135,0,135,135,KDS135
298,KDS-136,KDS136,951,,1,1,2,,2720,,9/12/2022,9/20/2022,1,,,,KDS-136,,,,TRUE,9/26/2022,新規金型,,,,,,,,,,FALSE,No,No,,,No,,,FALSE,,,,,,FALSE,,FALSE,,4,KDS,136,0,136,136,0,136,136,KDS136
299,KDS-138,KDS138,952,,1,1,2,,2673,,11/16/2022,,1,,,,KDS-138,,,,TRUE,11/26/2022,新規金型,,,,,,,,,,FALSE,No,No,,,No,,,FALSE,,,,,,FALSE,,FALSE,,4,KDS,138,0,138,138,0,138,138,KDS138
300,KDS-139,KDS139,953,,1,1,2,,729,,1/20/2023,,1,,,,KDS-139,,2023,1,TRUE,2/1/2023,新規金型,1/21/2023,,,,,,,,,FALSE,No,No,,,No,,,FALSE,,,,,,FALSE,,FALSE,,4,KDS,139,0,139,139,0,139,139,KDS139
301,KDS-140 VN,KDS140VN,954,,1,1,2,,3011,,11/9/2023,,1,,,,KDS-140,,2023,11,TRUE,11/20/2023,1.新規金型,,,,,,,1. 社内,1. 社内,,FALSE,2. 無,2. 無,±1,±1,2. 無,0,メール通り,TRUE,105.7,1. 印刷,1. 要,なし,,FALSE,,FALSE,,4,KDS,140 VN,0,140 VN,140 VN,0,140 VN,140 VN,KDS140 VN
302,KDS-141,KDS141,957,,1,1,2,,3012,,3/11/2024,,1,,,,KDS-141M,,2024,3,TRUE,3/27/2024,1.新規金型,,,,,,,1. 社内,1. 社内,,FALSE,2. 無,2. 無,±1,±1,2. 無,0,メール通り,TRUE,63.7,1. 印刷,1. 要,済,,FALSE,,FALSE,,4,KDS,141,0,141,141,0,141,141,KDS141
303,KDS-141D,KDS141D,956,,2,1,2,,4407,,1/22/2024,,1,,,,KDS-141D,,2024,1,TRUE,1/30/2024,1.新規金型,,,,,,,1. 社内,1. 社内,,FALSE,2. 無,2. 無,±1,±1,2. 無,0,メール通り,FALSE,,,,,,FALSE,,FALSE,,4,KDS,141D,0,141D,141D,0,141D,141D,KDS141D
304,KMR-002,KMR002,989,,1,1,2,,2194,,9/16/2022,9/22/2022,1,,,,KMR-002,,,,TRUE,9/27/2022,新規金型,,,,,,,,,,FALSE,No,No,,,No,,,FALSE,,,,,,FALSE,,FALSE,,4,KMR,002,0,002,002,0,002,002,KMR002
305,KMR-002 TEST,KMR002TEST,989,,2,1,2,,2194,,9/2/2022,9/5/2022,1,,,,KMR-002,,,,TRUE,9/5/2022,新規金型,,,,,,,,,,FALSE,No,No,,,No,,,FALSE,,,,,,FALSE,,FALSE,,4,KMR,002 TEST,0,002 TEST,002 TEST,0,002 TEST,002 TEST,KMR002 TEST
306,KOS-014,KOS014,1026,,1,1,2,,1033,,9/14/2022,9/28/2022,1,,,,KOS-014,,,,TRUE,10/1/2022,新規金型,,,,,,,,,,FALSE,No,No,,,No,,,FALSE,,,,,,FALSE,,FALSE,,4,KOS,014,0,014,014,0,014,014,KOS014
307,KOS-014 TEST,KOS014TEST,1026,,2,1,2,,1033,,,8/23/2022,1,,,,KOS-014,,,,TRUE,8/23/2022,新規金型,,,,,,,,,,FALSE,No,No,,,No,,,FALSE,,,,,,FALSE,,FALSE,,4,KOS,014 TEST,0,014 TEST,014 TEST,0,014 TEST,014 TEST,KOS014 TEST
308,KOS-015,KOS015,1028,,1,1,2,,1132,,7/31/2023,,1,,,,KOS-015M,,2023,8,TRUE,8/17/2023,1.新規金型,,,,,,,1. 社内,1. 社内,,FALSE,2. 無,2. 無,±1,±1,2. 無,,メール通り,TRUE,43.4,1. 印刷,1. 要,,,FALSE,,FALSE,,4,KOS,015,0,015,015,0,015,015,KOS015
309,KOS-016 R3,KOS016R3,1031,,1,1,2,,4436,,8/9/2023,,1,,,,KOS-016M R3,,2023,8,TRUE,8/22/2023,1.新規金型,,,,,,,1. 社内,1. 社内,,FALSE,2. 無,2. 無,±1,±1,2. 無,0,メール通り,FALSE,,,,,,FALSE,,FALSE,,4,KOS,016 R3,0,016 R3,016 R3,0,016 R3,016 R3,KOS016 R3
310,KOS-016D R1 TEST,KOS016DR1TEST,1030,,2,1,2,,4392,,,,1,,,,KOS-016 R1,,2023,7,TRUE,,1.新規金型,,,,,,,1. 社内,1. 社内,,FALSE,2. 無,2. 無,±1,±1,2. 無,0,メール通り,FALSE,,,,,,FALSE,,FALSE,,4,KOS,016D R1 TEST,0,016D R1 TEST,016D R1 TEST,0,016D R1 TEST,016D R1 TEST,KOS016D R1 TEST
311,KOS-017,KOS017,1032,,1,1,2,,1028,,11/21/2023,,1,,,,KOS-017,,2023,12,TRUE,12/20/2023,1.新規金型,,,,,,,1. 社内,1. 社内,,FALSE,2. 無,2. 無,±1,±1,2. 無,0,メール通り,TRUE,46.2,1. 印刷,1. 要,なし,,FALSE,,FALSE,,4,KOS,017,0,017,017,0,017,017,KOS017
312,KSP-194,KSP194,1264,,,1,2,,2756,,,8/4/2022,1,,,,KSP-194,,,,TRUE,8/9/2022,,,,,,,,,,,FALSE,No,No,,,No,,,FALSE,,,,,,FALSE,,FALSE,,4,KSP,194,0,194,194,0,194,194,KSP194
313,KSP-195,KSP195,1265,,,1,2,,2775,,,8/4/2022,1,,,,KSP-195,,,,TRUE,8/10/2022,,,,,,,,,,,FALSE,No,No,,,No,,,FALSE,,,,,,FALSE,,FALSE,,4,KSP,195,0,195,195,0,195,195,KSP195
314,KSP-196,KSP196,1266,,,1,2,,2736,,,8/3/2022,1,,,,KSP-196,,,,TRUE,8/5/2022,,,,,,,,,,,FALSE,No,No,,,No,,,FALSE,,,,,,FALSE,,FALSE,,4,KSP,196,0,196,196,0,196,196,KSP196
315,KSP-197,KSP197,1267,,,1,2,,2735,,,8/3/2022,1,,,,KSP-197,,,,TRUE,8/6/2022,,,,,,,,,,,FALSE,No,No,,,No,,,FALSE,,,,,,FALSE,,FALSE,,4,KSP,197,0,197,197,0,197,197,KSP197
316,KSP-198,KSP198,1268,,1,1,2,,2731,,9/17/2022,9/29/2022,1,,,,KSP-198,,,,TRUE,10/4/2022,新規金型,,,,,,,,,,FALSE,No,No,,,No,,,FALSE,,,,,,FALSE,,FALSE,,4,KSP,198,0,198,198,0,198,198,KSP198
317,KSP-199,KSP199,1269,,1,1,2,,2738,,,,1,,,,KSP-199,,,,TRUE,10/5/2022,新規金型,,,,,,,,,,FALSE,No,No,,,No,,,FALSE,,,,,,FALSE,,FALSE,,4,KSP,199,0,199,199,0,199,199,KSP199
318,KSP-200 R1,KSP200R1,1270,,1,1,2,,4461,,,,1,,,,KSP-200,,,,TRUE,10/5/2022,新規金型,,,,,,,,,,FALSE,No,No,,,No,,,FALSE,,,,,,FALSE,,FALSE,,4,KSP,200 R1,0,200 R1,200 R1,0,200 R1,200 R1,KSP200 R1
319,KSP-201,KSP201,1271,,1,1,2,,2761,,,,1,,,,KSP-201,,,,TRUE,10/5/2022,新規金型,,,,,,,,,,FALSE,No,No,,,No,,,FALSE,,,,,,FALSE,,FALSE,,4,KSP,201,0,201,201,0,201,201,KSP201
320,KSP-202,KSP202,1272,,1,1,2,,2737,,,,1,,,,KSP-202,,,,TRUE,11/7/2022,新規金型,,,,,,,,,,FALSE,No,No,,,No,,,FALSE,,,,,,FALSE,,FALSE,,4,KSP,202,0,202,202,0,202,202,KSP202
321,KSP-203,KSP203,1273,,1,1,2,,2762,,1/31/2023,,1,,,,ＫＳＰ-203,,2023,1,TRUE,2/7/2023,新規金型,1/31/2023,,,IMG_0421.jpg,,,,,,FALSE,No,No,,,No,,,FALSE,,,,,,FALSE,,FALSE,,4,KSP,203,0,203,203,0,203,203,KSP203
322,KSP-204,KSP204,1274,,1,1,2,,4369,,1/31/2023,,1,,,,KSP-204,,2023,1,TRUE,2/7/2023,新規金型,1/31/2023,,,,,,,,,FALSE,No,No,,,No,,,FALSE,,,,,,FALSE,,FALSE,,4,KSP,204,0,204,204,0,204,204,KSP204
323,KSP-205 R2,KSP205R2,1275,,1,1,2,,1138,,,,1,,,,KSP-205,,2024,1,TRUE,1/11/2023,1.新規金型,,,,,,,1. 社内,1. 社内,,FALSE,2. 無,2. 無,±0.5,±0.5,1. 有,0,メール通り,TRUE,103.6,1. 印刷,1. 要,なし,,FALSE,,FALSE,,4,KSP,205 R2,0,205 R2,205 R2,0,205 R2,205 R2,KSP205 R2
324,KSP-206 R1,KSP206R1,1276,,1,1,2,,1139,,12/26/2023,,1,,,,KSP-206,,2024,1,TRUE,1/12/2024,1.新規金型,,,,,,,1. 社内,1. 社内,,FALSE,2. 無,2. 無,±0.5,±0.5,1. 有,0,メール通り,TRUE,92.4,1. 印刷,1. 要,なし,,FALSE,,FALSE,,4,KSP,206 R1,0,206 R1,206 R1,0,206 R1,206 R1,KSP206 R1
325,KSP-207,KSP207,1278,,1,1,2,,4467,,1/18/2024,,1,,,,KSP-207M,,2024,1,TRUE,1/26/2024,1.新規金型,,,,,,,1. 社内,1. 社内,,FALSE,2. 無,2. 無,±1,±1,2. 無,0,メール通り,TRUE,111.3,1. 印刷,1. 要,なし,,FALSE,,FALSE,,4,KSP,207,0,207,207,0,207,207,KSP207
326,KYD-001,KYD001,1297,,1,1,2,,4457,,3/11/2024,,1,,,,KYD-001M,,2024,3,TRUE,3/26/2024,1.新規金型,,,,,,,1. 社内,1. 社内,,FALSE,2. 無,2. 無,±1,±1,2. 無,4,メール通り,TRUE,75.6,1. 印刷,1. 要,済,,FALSE,,FALSE,,4,KYD,001,0,001,001,0,001,001,KYD001
327,KYD-001D,KYD001D,1296,,2,1,2,,4469,,2/19/2024,,1,,,,KYD-001D,,2024,2,TRUE,2/27/2024,1.新規金型,,,,,,,1. 社内,1. 社内,,FALSE,2. 無,2. 無,±1,±1,2. 無,0,メール通り,FALSE,,,,,,FALSE,,FALSE,,4,KYD,001D,0,001D,001D,0,001D,001D,KYD001D
328,KYM-004,KYM004,1299,,1,1,2,,964,,9/30/2023,,1,,,,KYM-004,,2023,10,TRUE,10/10/2023,1.新規金型,,,,,,,1. 社内,1. 社内,,FALSE,2. 無,2. 無,±1,±1,2. 無,0,メール通り,FALSE,,,,,,FALSE,,FALSE,,4,KYM,004,0,004,004,0,004,004,KYM004
329,LMN-001,LMN001,1309,,1,1,2,,4470,,12/1/2022,,1,,,,LMN-001,,2022,12,TRUE,12/14/2022,新規金型,,,,,,,,,,FALSE,No,No,,,No,,,FALSE,,,,,,FALSE,,FALSE,,4,LMN,001,0,001,001,0,001,001,LMN001
330,MCT-001D,MCT001D,1340,,2,1,2,,4471,,5/21/2024,,1,,,,MCT-001D,,2024,5,TRUE,5/29/2024,1.新規金型,,,,,,,1. 社内,1. 社内,,FALSE,2. 無,2. 無,±1,±1,2. 無,0,メール通り,FALSE,,,,,,FALSE,,FALSE,,4,MCT,001D,0,001D,001D,0,001D,001D,MCT001D
331,MILLAC468V,MILLAC468V,1345,,17,3,2,,4472,,8/10/2023,,1,,,,MILLAC468V,,2023,,TRUE,,,,,,,,,1. 社内,1. 社内,,FALSE,2. 無,2. 無,±1,±1,2. 無,0,メール通り,FALSE,,,,,,FALSE,,FALSE,,0,MILLAC468V,MILLAC468V,0,MILLAC468V,MILLAC468V,0,MILLAC468V,MILLAC468V,MILLAC468V
332,MMT-011,MMT011,1371,,7,8,2,,810,,,,1,,,,MMT-011,,2023,,TRUE,8/25/2023,2.新規,,,,,,,1. 社内,1. 社内,,FALSE,2. 無,2. 無,±1,±1,2. 無,0,メール通り,FALSE,,,,,,FALSE,,FALSE,,4,MMT,011,0,011,011,0,011,011,MMT011
333,MMT-016,MMT016,1376,,1,1,2,,2817,,4/18/2024,,1,,,,MMT-016,,2024,4,TRUE,5/1/2024,1.新規金型,,,,,,,1. 社内,1. 社内,,FALSE,2. 無,2. 無,±1,±1,2. 無,0,メール通り,FALSE,,1. 印刷,1. 要,,,FALSE,,FALSE,,4,MMT,016,0,016,016,0,016,016,MMT016
334,MTM-015,MTM015,1418,,6,1,2,,4475,,8/29/2022,8/29/2022,1,,,,MTM-015,,,,TRUE,8/29/2022,,,,,,,,,,,FALSE,No,No,,,No,,,FALSE,,,,,,FALSE,,FALSE,,4,MTM,015,0,015,015,0,015,015,MTM015
335,MTM-167 増面　VN,MTM167増面VN,1438,,1,1,2,,4476,,6/5/2023,,1,,,,MTM-167 VN,,2023,6,TRUE,6/14/2023,1.新規金型,,,,,,,1. 社内,1. 社内,,FALSE,2. 無,2. 無,±1,±1,1. 有,0,メール通り,TRUE,,1. 印刷,1. 要,,,FALSE,,FALSE,,4,MTM,167 増面　VN,0,167 増面　VN,167 増面　VN,0,167 増面　VN,167 増面　VN,MTM167 増面　VN
336,MTM-169,MTM169,1439,,,1,2,,4477,,8/1/2022,8/5/2022,1,,,,MTM-169,,,,TRUE,8/8/2022,,,,,,,,,,,FALSE,No,No,,,No,,,FALSE,,,,,,FALSE,,FALSE,,4,MTM,169,0,169,169,0,169,169,MTM169
337,MTM-170,MTM170,1440,,,1,2,,4446,,,8/5/2022,1,,,,MTM-170,,,,TRUE,8/8/2022,,,,,,,,,,,FALSE,No,No,,,No,,,FALSE,,,,,,FALSE,,FALSE,,4,MTM,170,0,170,170,0,170,170,MTM170
338,MTM-171,MTM171,1441,,1,1,2,,4444,,11/2/2022,,1,,,,MTM-171,,,,TRUE,11/14/2022,新規金型,,,,,,,,,,FALSE,No,No,,,No,,,FALSE,,,,,,FALSE,,FALSE,,4,MTM,171,0,171,171,0,171,171,MTM171
339,MTM-172,MTM172,1442,,1,1,2,,4466,,11/2/2022,,1,,,,MTM-172,,,,TRUE,11/15/2022,新規金型,,,,,,,,,,FALSE,No,No,,,No,,,FALSE,,,,,,FALSE,,FALSE,,4,MTM,172,0,172,172,0,172,172,MTM172
340,MTM-172 増面　VN,MTM172増面VN,1443,,1,1,2,,4437,,6/2/2023,,1,,,,MTM-172 増面,,2023,5,TRUE,6/13/2023,1.新規金型,,,,,,,1. 社内,1. 社内,,FALSE,2. 無,2. 無,±1,±1,1. 有,,メール通り,TRUE,,1. 印刷,1. 要,,,FALSE,,FALSE,,4,MTM,172 増面　VN,0,172 増面　VN,172 増面　VN,0,172 増面　VN,172 増面　VN,MTM172 増面　VN
341,MTM-173,MTM173,1444,,1,1,2,,4438,,11/2/2022,,1,,,,MTM-173,,,,TRUE,11/16/2022,1.新規金型,,,,,,,,,,FALSE,No,No,,,No,,,FALSE,,,,,,FALSE,,FALSE,,4,MTM,173,0,173,173,0,173,173,MTM173
342,MTM-173 増面　VN,MTM173増面VN,1445,,1,1,2,,4439,,,,1,,,,MTM-173 増面,,2023,5,TRUE,6/15/2023,1.新規金型,,,,IMG_2768.JPG;IMG_2769.JPG,,,1. 社内,1. 社内,,FALSE,2. 無,2. 無,±1,±1,1. 有,0,メール通り,TRUE,,1. 印刷,1. 要,,,FALSE,,FALSE,,4,MTM,173 増面　VN,0,173 増面　VN,173 増面　VN,0,173 増面　VN,173 増面　VN,MTM173 増面　VN
343,MTM-174,MTM174,1446,,1,1,2,,4440,,11/7/2022,,1,,,,MTM-174,,,,TRUE,11/17/2022,新規金型,,,,,,,,,,FALSE,No,No,,,No,,,FALSE,,,,,,FALSE,,FALSE,,4,MTM,174,0,174,174,0,174,174,MTM174
344,MTM-176,MTM176,1448,,,8,,,803,,,,,,,,MTM-176,,2023,,TRUE,,,,,,,,,1. 社内,1. 社内,,FALSE,2. 無,2. 無,±1,±1,2. 無,0,メール通り,FALSE,,,,,,FALSE,,FALSE,,4,MTM,176,0,176,176,0,176,176,MTM176
345,MTM-177,MTM177,1449,,1,1,2,,843,,11/15/2022,,1,,,,MTM-177,,,,TRUE,11/25/2022,新規金型,,,,,,,,,,FALSE,No,No,,,No,,,FALSE,,,,,,FALSE,,FALSE,,4,MTM,177,0,177,177,0,177,177,MTM177
346,MTM-178　R6,MTM178R6,1452,,1,1,2,,4456,,7/13/2023,,1,,,,MTM-178D R6,,2023,7,TRUE,7/22/2023,1.新規金型,,,,,,,1. 社内,1. 社内,,FALSE,2. 無,2. 無,±1,±1,1. 有,0,メール通り,TRUE,,1. 印刷,1. 要,済,,FALSE,,FALSE,,4,MTM,178　R6,0,178　R6,178　R6,0,178　R6,178　R6,MTM178　R6
347,MTM－178 R6 ZM,MTM178R6ZM,1450,,1,1,2,,4442,,10/10/2023,,1,,,,MTM-178 R6 ZM 3cav/4cav,,2023,10,TRUE,10/23/2023,1.新規金型,,,,,,,1. 社内,1. 社内,,FALSE,2. 無,2. 無,±1,±1,2. 無,0,メール通り,FALSE,,,,済,,FALSE,,FALSE,,4,MTM,178 R6 ZM,0,178 R6 ZM,178 R6 ZM,0,178 R6 ZM,178 R6 ZM,MTM178 R6 ZM
348,MTM-178D　R3 test,MTM178DR3test,1451,,2,1,2,,4443,,6/2/2023,,1,,,,MTM-178D R3,,2023,6,TRUE,,1.新規金型,,,,,,,1. 社内,1. 社内,,FALSE,2. 無,2. 無,±1,±1,2. 無,0,メール通り,FALSE,,,,,,FALSE,,FALSE,,4,MTM,178D　R3 test,0,178D　R3 test,178D　R3 test,0,178D　R3 test,178D　R3 test,MTM178D　R3 test
349,MTM-178D R6 TEST,MTM178DR6TEST,1452,,2,1,2,,4456,,,,1,,,,MTM-178D R6,,2023,6,TRUE,,1.新規金型,,,,,,,1. 社内,1. 社内,,FALSE,2. 無,2. 無,±1,±1,2. 無,0,メール通り,FALSE,,,,,,FALSE,,FALSE,,4,MTM,178D R6 TEST,0,178D R6 TEST,178D R6 TEST,0,178D R6 TEST,178D R6 TEST,MTM178D R6 TEST
350,MTM-179 3.4CAV VN,MTM1793.4CAVVN,1454,,1,1,2,,4445,,,,1,,,,MTM-179 3cav.4cav VN,,2023,10,TRUE,10/18/2023,1.新規金型,,,,,,,1. 社内,1. 社内,,FALSE,2. 無,2. 無,±1,±1,1. 有,0,メール通り,TRUE,,1. 印刷,1. 要,,,FALSE,,FALSE,,4,MTM,179 3.4CAV VN,0,179 3.4CAV VN,179 3.4CAV VN,0,179 3.4CAV VN,179 3.4CAV VN,MTM179 3.4CAV VN
351,MTM-179　TEST,MTM179TEST,1453,,2,1,2,,4447,,,,1,,,,MTM-179,,2023,6,TRUE,,3.再製作,,,,,,,1. 社内,1. 社内,,FALSE,2. 無,2. 無,±1,±1,2. 無,0,メール通り,FALSE,,,,,,FALSE,,FALSE,,4,MTM,179　TEST,0,179　TEST,179　TEST,0,179　TEST,179　TEST,MTM179　TEST
352,MTM-179 VN,MTM179VN,1453,,1,1,2,,4447,,7/4/2023,,1,,CAV1/CAV2,,MTM-179,,2023,6,TRUE,7/12/2023,1.新規金型,,,,,,,1. 社内,1. 社内,,FALSE,2. 無,2. 無,±1,±1,2. 無,0,メール通り,TRUE,,1. 印刷,1. 要,済,,FALSE,,FALSE,,4,MTM,179 VN,0,179 VN,179 VN,0,179 VN,179 VN,MTM179 VN
353,MTM-180 3CAV/4CAV,MTM1803CAV/4CAV,1456,,1,1,2,,4448,,10/3/2023,,1,,,,MTM-180 3CAV/4CAV Vn,,2023,10,TRUE,10/19/2023,1.新規金型,,,,,,,1. 社内,1. 社内,,FALSE,2. 無,2. 無,±1,±1,1. 有,0,メール通り,TRUE,,1. 印刷,1. 要,,,FALSE,,FALSE,,4,MTM,180 3CAV/4CAV,0,180 3CAV/4CAV,180 3CAV/4CAV,0,180 3CAV/4CAV,180 3CAV/4CAV,MTM180 3CAV/4CAV
354,MTM-180　TEST,MTM180TEST,1455,,2,1,2,,4450,,,,1,,,,MTM-180,,2023,6,TRUE,,3.再製作,,,,,,,1. 社内,1. 社内,,FALSE,2. 無,2. 無,±1,±1,2. 無,0,メール通り,FALSE,,,,,,FALSE,,FALSE,,4,MTM,180　TEST,0,180　TEST,180　TEST,0,180　TEST,180　TEST,MTM180　TEST
355,MTM-180　VN,MTM180VN,1455,,1,1,2,,4450,,7/4/2023,,1,,,,MTM-180,,2023,7,TRUE,7/13/2023,1.新規金型,,,,,,,1. 社内,1. 社内,,FALSE,2. 無,2. 無,±1,±1,2. 無,0,メール通り,TRUE,,1. 印刷,1. 要,,,FALSE,,FALSE,,4,MTM,180　VN,0,180　VN,180　VN,0,180　VN,180　VN,MTM180　VN
356,MTM-181 3CAV/4CAV,MTM1813CAV/4CAV,1458,,1,1,2,,4451,,10/3/2023,,1,,,,MTM-181 3CAV/4CAV Vn,,2023,10,TRUE,10/20/2023,1.新規金型,,,,,,,1. 社内,1. 社内,,FALSE,2. 無,2. 無,±1,±1,1. 有,0,メール通り,TRUE,,1. 印刷,1. 要,,,FALSE,,FALSE,,4,MTM,181 3CAV/4CAV,0,181 3CAV/4CAV,181 3CAV/4CAV,0,181 3CAV/4CAV,181 3CAV/4CAV,MTM181 3CAV/4CAV
357,MTM-181 TEST,MTM181TEST,1457,,2,1,2,,4453,,,,1,,,,MTM-181,,2023,6,TRUE,,1.新規金型,,,,,,,1. 社内,1. 社内,,FALSE,2. 無,2. 無,±1,±1,2. 無,0,メール通り,FALSE,,,,,,FALSE,,FALSE,,4,MTM,181 TEST,0,181 TEST,181 TEST,0,181 TEST,181 TEST,MTM181 TEST
358,MTM-181　VN,MTM181VN,1457,,1,1,2,,4453,,7/5/2023,,1,,,,MTM-181,,2023,7,TRUE,7/14/2023,1.新規金型,,,,,,,1. 社内,1. 社内,,FALSE,2. 無,2. 無,±1,±1,2. 無,0,メール通り,TRUE,,1. 印刷,1. 要,なし,,FALSE,,FALSE,,4,MTM,181　VN,0,181　VN,181　VN,0,181　VN,181　VN,MTM181　VN
